Divisão;Unidade;Código Cliente;Projeto Financeiro;Securitizadora; % AUSA ; % Parceiro ;% Sócio;Mês base;Banco Emissor
KP72;B116;358521;172502;XP6 - Tranche 3;100;0;0;01/04/2024;Bradesco
KP72;C101;358468;172464;XP6 - Tranche 3;100;0;0;01/04/2024;Bradesco
KP72;C103;358334;172347;XP6 - Tranche 3;100;0;0;01/04/2024;Bradesco
KP72;D111;360758;173777;XP6 - Tranche 3;100;0;0;01/04/2024;Bradesco
KP72;D129;358456;174015;XP6 - Tranche 3;100;0;0;01/04/2024;Bradesco
KP72;E117;362664;174747;XP6 - Tranche 3;100;0;0;01/04/2024;Bradesco
KP72;F108;362843;176906;XP6 - Tranche 3;100;0;0;01/04/2024;Bradesco
KP72;T118;360460;173411;XP6 - Tranche 3;100;0;0;01/04/2024;Bradesco
KP72;V105;360102;173610;XP6 - Tranche 3;100;0;0;01/04/2024;Bradesco
KD82;E08;171588;180594;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;H08;407776;180501;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;N14;413469;180606;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;N15;413469;180595;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;Q21;409477;180618;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;Q22;409477;180617;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;R28;409479;180492;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;R35;409405;180491;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;S10;409317;180482;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;S12;423041;180704;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;T05;412266;180676;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KB82;F430;352799;168991;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
L302;H10;431769;180450;8ª Emissão - RB CRI 371ª SÉRIE;61;39;0;01/04/2024;Bradesco
L592;MB01;320378;87517;8ª Emissão - RB CRI 371ª SÉRIE;76;24;0;01/04/2024;Bradesco
L91X;I15;316814;140267;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
M482;N103;286861;115966;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
M622;B01;356612;171072;8ª Emissão - RB CRI 371ª SÉRIE;75;25;0;01/04/2024;Bradesco
KK22;I101;351224;177548;FIDC;100;0;0;01/04/2024;Bradesco
KK22;CA117;387756;176307;FIDC;100;0;0;01/04/2024;Bradesco
KT16;M416;353762;169947;FIDC;58,71;41,29;0;01/04/2024;Bradesco
K33X;U112;341786;160772;FIDC;100;0;0;01/04/2024;Bradesco
KT16;Y419;356601;171011;FIDC;58,71;41,29;0;01/04/2024;Bradesco
L32X;B908;409039;179967;FIDC;100;0;0;01/04/2024;Bradesco
KK22;E128;386322;175595;FIDC;100;0;0;01/04/2024;Bradesco
K64W;L42;391313;178832;FIDC;100;0;0;01/04/2024;Bradesco
KK22;Q108;406064;178657;FIDC;100;0;0;01/04/2024;Bradesco
L84X;A1213;349788;180066;FIDC;100;0;0;01/04/2024;Bradesco
KD26;F206;407876;179695;FIDC;58,71;41,29;0;01/04/2024;Bradesco
L84X;A207;363673;179871;FIDC;100;0;0;01/04/2024;Bradesco
KT16;Q427;390091;176873;FIDC;58,71;41,29;0;01/04/2024;Bradesco
L84X;A522;408421;179926;FIDC;100;0;0;01/04/2024;Bradesco
KK22;AA138;363803;175311;FIDC;100;0;0;01/04/2024;Bradesco
L32X;B813;349777;166972;FIDC;100;0;0;01/04/2024;Bradesco
L32X;B620;360957;179814;FIDC;100;0;0;01/04/2024;Bradesco
L84X;A424;404328;178176;FIDC;100;0;0;01/04/2024;Bradesco
KD82;I03;403121;181219;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;I07;423624;181218;RB Capital;100;0;0;01/04/2024;Bradesco
KD82;K03;423719;181295;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;K09;423446;181359;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;K10;423693;181356;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;L03;423747;181400;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;M18;407446;181117;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;M19;407446;181116;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;N10;388234;181320;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;N11;388635;181175;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;Q08;423856;181463;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;Q09;423856;181462;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;Q10;423115;181113;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;R02;423452;181343;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;R03;423452;181342;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
M330;P09;352709;168850;ALE;100;0;0;01/04/2024;Bradesco
M330;V03;333656;154211;ALE;100;0;0;01/04/2024;Bradesco
M330;V22;347821;165716;ALE;100;0;0;01/04/2024;Bradesco
M330;R14;328017;149413;ALE;100;0;0;01/04/2024;Bradesco
M330;V01;335660;155835;ALE;100;0;0;01/04/2024;Bradesco
M330;K06;345726;164071;ALE;100;0;0;01/04/2024;Bradesco
M330;U11;333843;154360;ALE;100;0;0;01/04/2024;Bradesco
M330;T16;344823;163386;ALE;100;0;0;01/04/2024;Bradesco
M330;G01;318914;141973;ALE;100;0;0;01/04/2024;Bradesco
M330;L03;332204;152987;ALE;100;0;0;01/04/2024;Bradesco
M330;P18;349391;166800;ALE;100;0;0;01/04/2024;Bradesco
M330;U26;351393;167938;ALE;100;0;0;01/04/2024;Bradesco
M330;J21;335996;156142;ALE;100;0;0;01/04/2024;Bradesco
K19X;U08;350891;167665;ALE;100;0;0;01/04/2024;Bradesco
K19X;M03;344538;163181;ALE;100;0;0;01/04/2024;Bradesco
K19X;A01;352914;169171;ALE;100;0;0;01/04/2024;Bradesco
K19X;W08;319028;142201;ALE;100;0;0;01/04/2024;Bradesco
K19X;S03;336921;156857;ALE;100;0;0;01/04/2024;Bradesco
M372;L03;340839;169143;ALE;100;0;0;01/04/2024;Bradesco
M372;L06;331354;162983;ALE;100;0;0;01/04/2024;Bradesco
M372;L14;337817;157620;ALE;100;0;0;01/04/2024;Bradesco
M372;L11;159860;150416;ALE;100;0;0;01/04/2024;Bradesco
M372;S01;331354;155078;ALE;100;0;0;01/04/2024;Bradesco
M372;S02;331354;155080;ALE;100;0;0;01/04/2024;Bradesco
KD82;M16;423979;181510;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;Q25;423887;181474;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;R29;423941;181497;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;R34;423941;181496;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;R44;171389;181546;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;S14;423847;181475;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;S15;423884;181489;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;V18;423877;181491;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KF86;H310;388916;176415;8ª Emissão - RB CRI 371ª SÉRIE;58,71;41,29;0;01/04/2024;Bradesco
K672;O16;409457;180475;8ª Emissão - RB CRI 371ª SÉRIE;73,8;26,2;0;01/04/2024;Bradesco
KB82;G426;353030;169483;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
KB82;H413;320620;163724;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
KB82;L420;320620;143371;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
KF86;I316;407608;179842;8ª Emissão - RB CRI 371ª SÉRIE;58,71;41,29;0;01/04/2024;Bradesco
L242;A11;349327;166748;8ª Emissão - RB CRI 371ª SÉRIE;87,5;12,5;0;01/04/2024;Bradesco
L242;I33;244300;84466;8ª Emissão - RB CRI 371ª SÉRIE;87,5;12,5;0;01/04/2024;Bradesco
L42X;300215;311201;135509;8ª Emissão - RB CRI 371ª SÉRIE;75,8;24,2;0;01/04/2024;Bradesco
L902;K09;407801;179898;8ª Emissão - RB CRI 371ª SÉRIE;72;28;0;01/04/2024;Bradesco
M252;Q1221;344013;162751;8ª Emissão - RB CRI 371ª SÉRIE;65;35;0;01/04/2024;Bradesco
M612;O105;415542;180637;8ª Emissão - RB CRI 371ª SÉRIE;73,8;26,2;0;01/04/2024;Bradesco
M622;O13;313821;137737;8ª Emissão - RB CRI 371ª SÉRIE;75;25;0;01/04/2024;Bradesco
M692;AH17;351303;167911;8ª Emissão - RB CRI 371ª SÉRIE;87,5;12,5;0;01/04/2024;Bradesco
M916;DA106;409428;180490;8ª Emissão - RB CRI 371ª SÉRIE;58,71;41,29;0;01/04/2024;Bradesco
M916;HA118;344828;180500;8ª Emissão - RB CRI 371ª SÉRIE;58,71;41,29;0;01/04/2024;Bradesco
KD82;K06;424133;181610;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;K08;424021;181584;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;R25;424095;181583;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;R43;424108;181677;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;R45;424091;181596;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;R49;424134;181592;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;R59;387937;181595;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;R60;387937;181593;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;X20;424217;181663;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;Z08;424092;181594;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;M08;424247;181681;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;O09;424380;181732;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;O12;424332;181716;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;Q04;424417;181804;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;Q12;424340;181721;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;Q24;424371;181733;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;R14;424932;181985;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;R54;424357;181720;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;R55;424356;181719;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;S33;424251;181686;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;Z02;424169;181685;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
K242;G28;424005;181552;8ª Emissão - RB CRI 371ª SÉRIE;60;40;0;01/04/2024;Bradesco
K672;T01;345071;180191;8ª Emissão - RB CRI 371ª SÉRIE;73,8;26,2;0;01/04/2024;Bradesco
K672;U10;423096;181306;8ª Emissão - RB CRI 371ª SÉRIE;73,8;26,2;0;01/04/2024;Bradesco
K672;X20;345839;164170;8ª Emissão - RB CRI 371ª SÉRIE;73,8;26,2;0;01/04/2024;Bradesco
KB82;D424;309215;181543;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
KB82;E408;408411;180078;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
KB82;H440;423417;181172;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
KB82;I415;423813;181473;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
KB82;K424;423808;181412;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
KB82;L422;423812;181405;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
KB82;O415;354952;170394;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
KF86;E320;308392;133200;8ª Emissão - RB CRI 371ª SÉRIE;58,71;41,29;0;01/04/2024;Bradesco
KF86;OA317;349451;167536;8ª Emissão - RB CRI 371ª SÉRIE;58,71;41,29;0;01/04/2024;Bradesco
KF86;P306;408098;179801;8ª Emissão - RB CRI 371ª SÉRIE;58,71;41,29;0;01/04/2024;Bradesco
L302;H04;423768;181372;8ª Emissão - RB CRI 371ª SÉRIE;61;39;0;01/04/2024;Bradesco
L42X;330343;347875;179907;8ª Emissão - RB CRI 371ª SÉRIE;75,8;24,2;0;01/04/2024;Bradesco
L42X;370135;347875;179859;8ª Emissão - RB CRI 371ª SÉRIE;75,8;24,2;0;01/04/2024;Bradesco
L42X;390279;346227;164458;8ª Emissão - RB CRI 371ª SÉRIE;75,8;24,2;0;01/04/2024;Bradesco
L902;D16;407560;179501;8ª Emissão - RB CRI 371ª SÉRIE;72;28;0;01/04/2024;Bradesco
L902;J12;424081;181623;8ª Emissão - RB CRI 371ª SÉRIE;72;28;0;01/04/2024;Bradesco
L902;J13;424087;181597;8ª Emissão - RB CRI 371ª SÉRIE;72;28;0;01/04/2024;Bradesco
L902;N24;408340;179905;8ª Emissão - RB CRI 371ª SÉRIE;72;28;0;01/04/2024;Bradesco
M162;L14;296237;89372;8ª Emissão - RB CRI 371ª SÉRIE;75;25;0;01/04/2024;Bradesco
M482;G115;346891;165042;8ª Emissão - RB CRI 371ª SÉRIE;67;33;0;01/04/2024;Bradesco
M612;E109;409189;180373;8ª Emissão - RB CRI 371ª SÉRIE;73,8;26,2;0;01/04/2024;Bradesco
M612;K110;408078;181277;8ª Emissão - RB CRI 371ª SÉRIE;73,8;26,2;0;01/04/2024;Bradesco
M612;N111;408136;179815;8ª Emissão - RB CRI 371ª SÉRIE;73,8;26,2;0;01/04/2024;Bradesco
M612;O102;424118;181622;8ª Emissão - RB CRI 371ª SÉRIE;73,8;26,2;0;01/04/2024;Bradesco
M612;U106;408019;179787;8ª Emissão - RB CRI 371ª SÉRIE;73,8;26,2;0;01/04/2024;Bradesco
M612;X103;270206;103365;8ª Emissão - RB CRI 371ª SÉRIE;73,8;26,2;0;01/04/2024;Bradesco
M622;V12;351441;167956;8ª Emissão - RB CRI 371ª SÉRIE;75;25;0;01/04/2024;Bradesco
M692;A15;353979;169969;8ª Emissão - RB CRI 371ª SÉRIE;87,5;12,5;0;01/04/2024;Bradesco
M692;O09;353332;169367;8ª Emissão - RB CRI 371ª SÉRIE;87,5;12,5;0;01/04/2024;Bradesco
M692;U03;347968;165814;8ª Emissão - RB CRI 371ª SÉRIE;87,5;12,5;0;01/04/2024;Bradesco
M692;X12;265375;99839;8ª Emissão - RB CRI 371ª SÉRIE;87,5;12,5;0;01/04/2024;Bradesco
M916;CA113;361749;181616;8ª Emissão - RB CRI 371ª SÉRIE;58,71;41,29;0;01/04/2024;Bradesco
KD82;M02;264592;182175;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;N08;424381;182190;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;O15;425880;182320;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
K672;B20;424263;181723;8ª Emissão - RB CRI 371ª SÉRIE;73,8;26,2;0;01/04/2024;Bradesco
K672;K26;284460;181881;8ª Emissão - RB CRI 371ª SÉRIE;73,8;26,2;0;01/04/2024;Bradesco
K672;W22;424080;181752;8ª Emissão - RB CRI 371ª SÉRIE;73,8;26,2;0;01/04/2024;Bradesco
K672;Y11;335824;155983;8ª Emissão - RB CRI 371ª SÉRIE;73,8;26,2;0;01/04/2024;Bradesco
KB82;F436;424445;181844;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
KB82;I412;363693;181980;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
KB82;O413;424386;181751;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
KF86;MA304;407487;181731;8ª Emissão - RB CRI 371ª SÉRIE;58,71;41,29;0;01/04/2024;Bradesco
L42X;350147;345364;163804;8ª Emissão - RB CRI 371ª SÉRIE;75,8;24,2;0;01/04/2024;Bradesco
M482;X107;287945;116860;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
M612;AB127;109792;181737;8ª Emissão - RB CRI 371ª SÉRIE;73,8;26,2;0;01/04/2024;Bradesco
M612;B104;424315;181741;8ª Emissão - RB CRI 371ª SÉRIE;73,8;26,2;0;01/04/2024;Bradesco
M612;B105;425244;181968;8ª Emissão - RB CRI 371ª SÉRIE;73,8;26,2;0;01/04/2024;Bradesco
M612;M110;424316;181750;8ª Emissão - RB CRI 371ª SÉRIE;73,8;26,2;0;01/04/2024;Bradesco
M722;O18;425274;181974;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
M722;V07;391618;181756;8ª Emissão - RB CRI 371ª SÉRIE;68;32;0;01/04/2024;Bradesco
M916;XA112;424267;181701;8ª Emissão - RB CRI 371ª SÉRIE;58,71;41,29;0;01/04/2024;Bradesco
KE42;A102;361164;173871;8ª Emissão - RB CRI 371ª SÉRIE;65;35;0;01/04/2024;Bradesco
KE42;A106;344112;175445;8ª Emissão - RB CRI 371ª SÉRIE;65;35;0;01/04/2024;Bradesco
KE42;B103;383307;175316;8ª Emissão - RB CRI 371ª SÉRIE;65;35;0;01/04/2024;Bradesco
KE42;C102;360259;173442;8ª Emissão - RB CRI 371ª SÉRIE;65;35;0;01/04/2024;Bradesco
KE42;D103;404428;178236;8ª Emissão - RB CRI 371ª SÉRIE;65;35;0;01/04/2024;Bradesco
KE42;D107;403037;177450;8ª Emissão - RB CRI 371ª SÉRIE;65;35;0;01/04/2024;Bradesco
KE42;E102;375161;175265;8ª Emissão - RB CRI 371ª SÉRIE;65;35;0;01/04/2024;Bradesco
KE42;F103;355578;170623;8ª Emissão - RB CRI 371ª SÉRIE;65;35;0;01/04/2024;Bradesco
KE42;L102;360195;173334;8ª Emissão - RB CRI 371ª SÉRIE;65;35;0;01/04/2024;Bradesco
KE42;C107;355202;170487;8ª Emissão - RB CRI 371ª SÉRIE;65;35;0;01/04/2024;Bradesco
KE42;C108;235153;173370;8ª Emissão - RB CRI 371ª SÉRIE;65;35;0;01/04/2024;Bradesco
KE42;E103;358401;173378;8ª Emissão - RB CRI 371ª SÉRIE;65;35;0;01/04/2024;Bradesco
KE42;N104;16032;170360;8ª Emissão - RB CRI 371ª SÉRIE;65;35;0;01/04/2024;Bradesco
K672;Y01;425937;182195;8ª Emissão - RB CRI 371ª SÉRIE;73,8;26,2;0;01/04/2024;Bradesco
KB82;B419;343456;182278;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
KB82;H404;426203;182322;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
KB82;N434;425987;182279;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
L302;F02;425992;182194;8ª Emissão - RB CRI 371ª SÉRIE;61;39;0;01/04/2024;Bradesco
L302;G07;426144;182286;8ª Emissão - RB CRI 371ª SÉRIE;61;39;0;01/04/2024;Bradesco
L42X;390151;345364;163968;8ª Emissão - RB CRI 371ª SÉRIE;75,8;24,2;0;01/04/2024;Bradesco
M162;C0121;348320;166067;8ª Emissão - RB CRI 371ª SÉRIE;75;25;0;01/04/2024;Bradesco
M612;AG116;424899;182245;8ª Emissão - RB CRI 371ª SÉRIE;73,8;26,2;0;01/04/2024;Bradesco
K672;W32;135543;178987;8ª Emissão - RB CRI 371ª SÉRIE;73,8;26,2;0;01/04/2024;Bradesco
L74X;X35;403249;181525;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
L74X;Z50;403462;181520;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
M612;AG104;271094;104125;8ª Emissão - RB CRI 371ª SÉRIE;73,8;26,2;0;01/04/2024;Bradesco
M612;C0309;135543;180380;8ª Emissão - RB CRI 371ª SÉRIE;73,8;26,2;0;01/04/2024;Bradesco
KE42;A110;391175;177089;8ª Emissão - RB CRI 371ª SÉRIE;65;35;0;01/04/2024;Bradesco
KE42;H105;355087;170639;8ª Emissão - RB CRI 371ª SÉRIE;65;35;0;01/04/2024;Bradesco
KD82;J01;403121;182457;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;Z03;426466;182458;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;J02;403121;182459;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;J05;423624;182467;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;J04;423624;182468;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;J03;423624;182469;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KB82;B439;357159;171324;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
KE42;T101;355394;170595;8ª Emissão - RB CRI 371ª SÉRIE;65;35;0;01/04/2024;Bradesco
KD82;S01;426637;182560;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;N18;426484;182489;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
K382;MU0605;426329;182635;RB Capital;100;0;0;01/04/2024;Bradesco
KF86;DA309;425262;182075;8ª Emissão - RB CRI 371ª SÉRIE;58,71;41,29;0;01/04/2024;Bradesco
KF86;JA304;349214;181133;8ª Emissão - RB CRI 371ª SÉRIE;58,71;41,29;0;01/04/2024;Bradesco
KF86;Z343;424178;181655;8ª Emissão - RB CRI 371ª SÉRIE;58,71;41,29;0;01/04/2024;Bradesco
KP92;E106;353276;169319;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
KP92;F110;353514;169280;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
KP92;G118;353227;170045;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
KP92;H105;353240;169290;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
KP92;J106;391235;177027;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
KP92;O124;363623;177422;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
KP92;O134;362880;174830;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
KP92;P132;391818;177408;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
KP92;Q112;391845;177132;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
L242;H01;406053;178837;8ª Emissão - RB CRI 371ª SÉRIE;87,5;12,5;0;01/04/2024;Bradesco
M692;AC14;423646;181325;8ª Emissão - RB CRI 371ª SÉRIE;87,5;12,5;0;01/04/2024;Bradesco
KB82;D405;309215;181416;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
KB82;D425;424368;181758;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
KB82;F402;423030;180694;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
KB82;G421;423858;181415;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
KB82;N439;423811;181467;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
L42X;340264;324479;146602;8ª Emissão - RB CRI 371ª SÉRIE;75,8;24,2;0;01/04/2024;Bradesco
L902;C0110;425996;182240;8ª Emissão - RB CRI 371ª SÉRIE;72;28;0;01/04/2024;Bradesco
L902;C0112;425996;182241;8ª Emissão - RB CRI 371ª SÉRIE;72;28;0;01/04/2024;Bradesco
L902;F22;425975;182285;8ª Emissão - RB CRI 371ª SÉRIE;72;28;0;01/04/2024;Bradesco
M612;AE111;424256;181699;8ª Emissão - RB CRI 371ª SÉRIE;73,8;26,2;0;01/04/2024;Bradesco
M612;AF120;423918;181505;8ª Emissão - RB CRI 371ª SÉRIE;73,8;26,2;0;01/04/2024;Bradesco
M612;AF121;423917;181553;8ª Emissão - RB CRI 371ª SÉRIE;73,8;26,2;0;01/04/2024;Bradesco
M612;H108;426087;182260;8ª Emissão - RB CRI 371ª SÉRIE;73,8;26,2;0;01/04/2024;Bradesco
M612;H109;424259;181696;8ª Emissão - RB CRI 371ª SÉRIE;73,8;26,2;0;01/04/2024;Bradesco
M612;I103;424431;181846;8ª Emissão - RB CRI 371ª SÉRIE;73,8;26,2;0;01/04/2024;Bradesco
M612;U107;391298;177182;8ª Emissão - RB CRI 371ª SÉRIE;73,8;26,2;0;01/04/2024;Bradesco
KE42;R101;355123;170411;8ª Emissão - RB CRI 371ª SÉRIE;65;35;0;01/04/2024;Bradesco
KP66;QC0911;390153;176907;8ª Emissão - RB CRI 371ª SÉRIE;58,71;41,29;0;01/04/2024;Bradesco
KP66;QC0913;404075;178304;8ª Emissão - RB CRI 371ª SÉRIE;58,71;41,29;0;01/04/2024;Bradesco
KP66;QC0914;404075;178303;8ª Emissão - RB CRI 371ª SÉRIE;58,71;41,29;0;01/04/2024;Bradesco
KP66;QC0915;407588;179528;8ª Emissão - RB CRI 371ª SÉRIE;58,71;41,29;0;01/04/2024;Bradesco
KP66;QC1011;280691;174402;8ª Emissão - RB CRI 371ª SÉRIE;58,71;41,29;0;01/04/2024;Bradesco
KP66;QC1012;391160;176943;8ª Emissão - RB CRI 371ª SÉRIE;58,71;41,29;0;01/04/2024;Bradesco
KP66;QC1013;363907;175136;8ª Emissão - RB CRI 371ª SÉRIE;58,71;41,29;0;01/04/2024;Bradesco
KP66;QC1014;362493;174344;8ª Emissão - RB CRI 371ª SÉRIE;58,71;41,29;0;01/04/2024;Bradesco
KP66;QC1101;299983;174476;8ª Emissão - RB CRI 371ª SÉRIE;58,71;41,29;0;01/04/2024;Bradesco
KP66;QC1104;403057;178487;8ª Emissão - RB CRI 371ª SÉRIE;58,71;41,29;0;01/04/2024;Bradesco
KP66;QC1105;403057;178490;8ª Emissão - RB CRI 371ª SÉRIE;58,71;41,29;0;01/04/2024;Bradesco
KP66;QC1202;359427;175569;8ª Emissão - RB CRI 371ª SÉRIE;58,71;41,29;0;01/04/2024;Bradesco
KP66;QC1203;356085;177044;8ª Emissão - RB CRI 371ª SÉRIE;58,71;41,29;0;01/04/2024;Bradesco
KP66;QC1301;406453;178876;8ª Emissão - RB CRI 371ª SÉRIE;58,71;41,29;0;01/04/2024;Bradesco
KP66;QC1302;404343;178182;8ª Emissão - RB CRI 371ª SÉRIE;58,71;41,29;0;01/04/2024;Bradesco
KP66;QC1306;404541;178302;8ª Emissão - RB CRI 371ª SÉRIE;58,71;41,29;0;01/04/2024;Bradesco
KP66;QC1307;404353;178181;8ª Emissão - RB CRI 371ª SÉRIE;58,71;41,29;0;01/04/2024;Bradesco
KP66;QC1502;352034;177191;8ª Emissão - RB CRI 371ª SÉRIE;58,71;41,29;0;01/04/2024;Bradesco
KP66;QC1503;359541;177423;8ª Emissão - RB CRI 371ª SÉRIE;58,71;41,29;0;01/04/2024;Bradesco
KP66;QC1504;391834;177160;8ª Emissão - RB CRI 371ª SÉRIE;58,71;41,29;0;01/04/2024;Bradesco
KP66;QC1508;389974;176797;8ª Emissão - RB CRI 371ª SÉRIE;58,71;41,29;0;01/04/2024;Bradesco
